Date,Year,Season,Month,DayOff,COVID,Temp_mean,Temp_min,Temp_max,H2O,Wind,Pressure,Sunspots,F10.7,Sudden_Start,Kp_Sum,Ap_mean,K_Sum,Dst_mean,Dst_var,Dst_level,EMS_UA,EMS_AMI
2019-04-07,2019,Spring,April,Yes,No,1.1,-5.3,8.2,0,4,720.7,11,76.6,No,9,4,7,-12,13,Quiet,9,2
2019-04-08,2019,Spring,April,No,No,1.7,-3.7,9.8,0,3,726.55,12,78.8,No,20.333,11,17,-15,23,Weak,7,3
2019-04-09,2019,Spring,April,No,No,3.5,-2.6,9.9,0,2,729.5,12,79.3,No,17.666,9,14,-13,20,Weak,12,2
2019-04-10,2019,Spring,April,No,No,5,-2.2,12.2,0,5,718.8,13,78.4,No,21,14,19,-20,23,Weak,10,5
2019-04-11,2019,Spring,April,No,No,3.1,-0.6,8.1,0,5,720.45,12,78.9,No,13.001,6,11,-11,15,Quiet,14,7
2019-04-12,2019,Spring,April,No,No,0.5,-6.3,7.1,0,5,722,13,77.7,No,14.334,7,13,-15,20,Weak,15,5
2019-04-13,2019,Spring,April,Yes,No,3,-2.5,11.1,0,4,721,16,78.3,No,13,7,11,-8,17,Quiet,8,2
2019-04-14,2019,Spring,April,Yes,No,10.2,-0.8,21.3,0,5,713,14,75.9,No,7.334,4,5,-5,12,Quiet,5,2
2019-04-15,2019,Spring,April,No,No,4,-0.7,16,2.9,4,715.2,12,75.9,No,13.665,6,14,-5,28,Quiet,11,3
2019-04-16,2019,Spring,April,No,No,-0.8,-2.5,2.3,3.7,4,710.95,11,74.7,No,11.333,5,12,-9,11,Quiet,11,5
2019-04-17,2019,Spring,April,No,No,0.6,-3.5,6,1.8,3,720.85,16,76.7,No,5.3340000000000005,3,6,-4,12,Quiet,15,3
2019-04-18,2019,Spring,April,No,No,4,-2.6,12,0,7,713.3,24,75.2,No,3.0010000000000003,2,4,0,12,Quiet,13,4
2019-04-19,2019,Spring,April,No,No,2.6,-2.8,7.2,1.4,5,720.2,24,73.3,No,7.999,4,11,1,15,Quiet,11,3
2019-04-20,2019,Spring,April,Yes,No,1.7,-6.4,8.9,0,2,721.15,11,70.6,No,6.668,4,9,3,15,Quiet,12,1
2019-04-21,2019,Spring,April,Yes,No,3,-3,10,0.6,4,711.8,5,69.9,No,5.667,3,5,-3,11,Quiet,8,7
2019-04-22,2019,Spring,April,No,No,4.1,1.6,8.2,0.3,5,720.25,0,70.2,No,4.999,3,7,2,9,Quiet,14,6
2019-04-23,2019,Spring,April,No,No,3.4,-3,9,0,3,727.9,0,69.6,No,11.999,7,11,0,21,Quiet,22,3
2019-04-24,2019,Spring,April,No,No,5.9,-1,13,0,5,720.95,0,70.1,No,12.333,6,11,-8,18,Quiet,15,1
2019-04-25,2019,Spring,April,No,No,7.6,1.3,15.7,0,4,720.05,0,68.4,No,9.334,4,10,-3,9,Quiet,17,6
2019-04-26,2019,Spring,April,No,No,10.6,3.8,19.1,0,4,715.45,0,68,No,6.667,3,7,-4,7,Quiet,14,5
2019-04-27,2019,Spring,April,Yes,No,11.6,2.3,21.3,0,3,717.45,0,67.8,No,11.333,5,11,-10,10,Quiet,7,1
2019-04-28,2019,Spring,April,Yes,No,8.9,4,16.1,0,7,715.5,0,68.8,No,8.333,4,8,-3,9,Quiet,11,3
2019-04-29,2019,Spring,April,No,No,8.1,-1,18.9,0,4,722,0,67.9,No,8.667,4,10,-4,16,Quiet,5,7
2019-04-30,2019,Spring,April,No,No,11.5,1.1,21.4,0,4,718.25,0,69.5,No,8.334,4,9,-5,20,Quiet,18,6
2019-05-01,2019,Spring,May,Yes,No,12.8,4.4,24.1,0,7,712.1,0,68.7,No,17,11,17,-3,33,Weak,6,0
2019-05-02,2019,Spring,May,Yes,No,9.3,6.6,17.3,0,5,723.05,0,70.3,No,19.332,11,18,-14,30,Weak,10,0
2019-05-03,2019,Spring,May,Yes,No,2.8,0,7.5,2,3,729.05,0,70.9,No,14.334,7,14,-12,18,Weak,5,1
2019-05-04,2019,Spring,May,Yes,No,4.2,-4,13.2,0,3,733.9,12,73.5,No,16.334,8,17,-13,23,Weak,6,4
2019-05-05,2019,Spring,May,Yes,No,9.9,0.1,19.8,0,3,729.9,12,74.7,No,5.333,3,2,-10,15,Quiet,10,3
2019-05-06,2019,Spring,May,No,No,13.1,0.8,23.3,0,2,725.5,16,77.3,No,8.666,4,10,-7,15,Quiet,11,6
2019-05-07,2019,Spring,May,No,No,13.4,4.5,20.5,0,6,722.25,26,80.1,No,9,4,13,-5,9,Quiet,12,3
2019-05-08,2019,Spring,May,No,No,16.6,8,23.8,0,7,716.5,25,76.8,No,2.666,2,1,5,14,Quiet,8,1
2019-05-09,2019,Spring,May,Yes,No,7.7,3.9,20.3,1.4,6,715.55,26,77.7,No,12.332,6,13,4,22,Quiet,5,3
2019-05-10,2019,Spring,May,Yes,No,1.4,-1.8,5.8,2,6,722.85,26,77.8,Yes,13.001,7,14,-5,26,Quiet,16,3
2019-05-11,2019,Spring,May,Yes,No,5.2,0.3,11.4,0.4,4,727,27,79.5,No,29.333,24,26,-40,30,Moderate,9,9
2019-05-12,2019,Spring,May,Yes,No,9.2,2.2,17.4,0,6,714.7,26,77.6,No,7.333,4,5,-20,21,Weak,7,5
2019-05-13,2019,Spring,May,No,No,6.8,2.3,13.8,0.4,3,715.55,24,76.2,No,11.001,6,12,-13,23,Weak,11,7
2019-05-14,2019,Spring,May,No,No,5.1,3.4,8.6,0.7,5,714.15,24,76,No,29.333,32,28,-40,61,Moderate,13,3
2019-05-15,2019,Spring,May,No,No,6.7,-1.2,13.2,0,4,712.75,18,75.6,No,10.334,5,14,-11,36,Weak,14,7
2019-05-16,2019,Spring,May,No,No,7.4,3.2,13.2,0,4,715.7,13,75.3,No,13,7,13,-9,11,Quiet,12,8
2019-05-17,2019,Spring,May,No,No,7.5,1.2,12.9,0,4,721.35,13,73.8,No,7.666,4,10,-7,14,Quiet,18,3
2019-05-18,2019,Spring,May,Yes,No,7.1,-1,12.8,0,4,724.4,12,72.2,No,7,4,8,-12,9,Quiet,5,3
2019-05-19,2019,Spring,May,Yes,No,9.7,-1.1,18.1,0,4,723.2,0,69.6,No,4.333,2,3,-5,11,Quiet,9,3
2019-05-20,2019,Spring,May,No,No,12.2,2.7,22.4,0,4,718,0,70.4,No,9.333,5,10,-6,9,Quiet,12,1
2019-05-21,2019,Spring,May,No,No,14.6,7.3,24.4,0,4,712.95,0,69.7,No,5.333,3,7,-8,10,Quiet,15,1
2019-05-22,2019,Spring,May,No,No,16.5,7,24,0,4,710.45,0,69,No,7.333,4,9,4,16,Quiet,6,1
2019-05-23,2019,Spring,May,No,No,13.1,9.6,21.1,0,5,711.05,0,68.2,No,8.666,4,9,-3,33,Weak,12,2
2019-05-24,2019,Spring,May,No,No,10.9,4,16.2,0,4,720.1,0,68.1,No,8.333,4,10,-5,24,Quiet,9,3
2019-05-25,2019,Spring,May,Yes,No,11.6,4.4,17.8,0,4,724.45,0,68.7,No,5.665,3,8,2,14,Quiet,6,4
2019-05-26,2019,Spring,May,Yes,No,12.6,2.3,21,0,4,723.85,0,69.8,Yes,6.333,4,8,1,23,Quiet,7,6
2019-05-27,2019,Spring,May,No,No,14.6,7,23.4,0,8,721.95,0,69.3,No,15.332,8,16,-5,42,Weak,9,3
2019-05-28,2019,Spring,May,No,No,7.6,0.5,17.6,6.6,3,730.9,0,70,No,13,7,15,-6,21,Quiet,12,8
2019-05-29,2019,Spring,May,No,No,10.1,2.4,17.6,0,3,726.1,7,70.1,No,21.666,13,20,-19,29,Weak,12,6
2019-05-30,2019,Spring,May,No,No,14.2,3.4,24.2,0,3,720.15,0,70.6,No,14.999,7,16,-11,18,Weak,15,3
2019-05-31,2019,Spring,May,No,No,18.4,8.6,29.3,0,5,710.9,0,70.6,No,6.666,4,9,-13,8,Quiet,14,5
2019-06-01,2019,Summer,June,Yes,No,12.9,8.5,22.4,4.4,3,713.9,0,71.7,No,4.667,3,5,-9,7,Quiet,2,4
2019-06-02,2019,Summer,June,Yes,No,13,4.5,22.3,0,4,712.1,0,71.9,No,4.998,3,6,-3,13,Quiet,8,5
2019-06-03,2019,Summer,June,No,No,8.8,5,17.3,21.8,4,715.4,0,71.8,No,5.999,3,NA,2,18,Quiet,17,5
2019-06-04,2019,Summer,June,No,No,11.3,6,17.9,1.8,3,717.5,0,72.1,No,13.332,6,16,-9,32,Weak,10,2
2019-06-05,2019,Summer,June,No,No,12.2,2.9,20.5,0,2,716.1,0,71.8,No,6.667000000000001,4,6,-11,14,Quiet,11,3
2019-06-06,2019,Summer,June,No,No,15.5,9.1,22.8,0,3,717.55,0,70.9,No,3,2,3,-3,9,Quiet,11,4
2019-06-07,2019,Summer,June,No,No,16.6,7.1,25.6,0,2,717.7,0,71,No,6.666,4,9,-1,9,Quiet,11,6
2019-06-08,2019,Summer,June,Yes,No,17.2,9.6,25.3,0,4,715.75,0,70.5,Yes,21.001,20,20,4,42,Quiet,10,2
2019-06-09,2019,Summer,June,Yes,No,19.7,11.1,30.1,0,2,715.6,0,70.5,No,11.333,6,10,-15,13,Weak,8,4
2019-06-10,2019,Summer,June,No,No,20.2,12,29,0,5,709.5,0,71,No,3.667,2,2,-6,9,Quiet,17,5
2019-06-11,2019,Summer,June,No,No,18.1,14.3,22.7,0.7,5,714.95,0,71.9,No,3.3320000000000003,2,4,-2,14,Quiet,8,3
2019-06-12,2019,Summer,June,Yes,No,17.9,13.1,24,0.4,3,721.1,0,71.6,No,5.333,3,7,3,18,Quiet,8,7
2019-06-13,2019,Summer,June,No,No,18.5,9.9,26.2,0,4,716.8,0,69.6,No,16,9,13,3,21,Quiet,14,6
2019-06-14,2019,Summer,June,No,No,16.3,10.5,25,0,3,711.65,0,70.1,No,12.001,6,12,-5,11,Quiet,11,2
2019-06-15,2019,Summer,June,Yes,No,17.5,13.6,23.5,0,2,711.55,0,68.8,No,6,3,7,-5,15,Quiet,8,1
2019-06-16,2019,Summer,June,Yes,No,18.6,13.7,25.3,0.4,2,712.35,0,68,No,6.667,4,5,-9,9,Quiet,6,6
2019-06-17,2019,Summer,June,No,No,20.2,11.8,29.1,0,6,712.15,0,68.5,No,3.333,2,3,-4,17,Quiet,12,4
2019-06-18,2019,Summer,June,No,No,14.2,10.7,24.5,12.5,3,722.1,0,69.2,No,4.9990000000000006,3,8,3,10,Quiet,21,5
2019-06-19,2019,Summer,June,No,No,17.5,8.1,27.8,0,3,717.2,0,70.2,No,5.3340000000000005,3,6,8,9,Quiet,12,5
2019-06-20,2019,Summer,June,No,No,19.3,10.7,28.9,0,2,718.85,0,69.9,No,12.333,6,14,-4,30,Quiet,16,4
2019-06-21,2019,Summer,June,No,No,18.9,13.4,25.3,2.4,4,720.35,0,68.6,No,10.999,5,13,3,17,Quiet,14,4
2019-06-22,2019,Summer,June,Yes,No,18.6,15.6,24.8,9.3,2,718.9,0,68.6,No,6.333,3,8,1,12,Quiet,2,1
2019-06-23,2019,Summer,June,Yes,No,19.6,16.9,25,16.4,2,716.05,0,69.5,No,3.666,2,5,-2,12,Quiet,6,4
2019-06-24,2019,Summer,June,No,No,19.9,13.4,27.1,0,3,713.95,11,70.2,No,8.668000000000001,4,11,2,16,Quiet,14,9
2019-06-25,2019,Summer,June,No,No,14,12.4,20.1,10.4,5,710.8,12,70.2,No,5.333,3,8,1,13,Quiet,6,2
2019-06-26,2019,Summer,June,No,No,14.1,8.7,20.2,0,3,712.3,7,70.3,No,10,5,12,-3,19,Quiet,7,6
2019-06-27,2019,Summer,June,No,No,15.2,11.6,21,11.6,3,714.1,0,69.3,No,6,3,7,1,21,Quiet,10,2
2019-06-28,2019,Summer,June,No,No,18.1,14.7,24.6,0.5,3,716.1,0,70.4,No,6.667,4,8,-3,18,Quiet,9,2
2019-06-29,2019,Summer,June,Yes,No,19.8,14.1,26.5,4.2,3,716.1,5,69.9,No,4.667,3,6,0,14,Quiet,10,1
2019-06-30,2019,Summer,June,Yes,No,18.6,12.2,25.7,0.1,2,717.85,0,69.7,No,6.665,4,7,3,11,Quiet,4,4
2019-07-01,2019,Summer,July,No,No,19.9,11.2,27.6,0,3,717.8,5,70.5,No,15.332,8,15,-11,20,Quiet,18,6
2019-07-02,2019,Summer,July,No,No,22,13.2,30.1,0,4,715.3,0,69.5,No,9.333,4,9,-9,20,Quiet,9,2
2019-07-03,2019,Summer,July,No,No,21.6,15.8,27.7,0.3,4,714.1,0,69.1,No,6.665,3,9,0,23,Quiet,6,7
2019-07-04,2019,Summer,July,No,No,21.4,16.7,26.4,0.3,5,716.85,0,69.9,No,8.665000000000001,4,10,-2,15,Quiet,10,4
2019-07-05,2019,Summer,July,No,No,20.2,10,28.8,0,3,716.75,0,69,No,7.334,4,10,2,15,Quiet,14,6
2019-07-06,2019,Summer,July,Yes,No,20,11.7,27.8,0,4,713.6,0,68.8,No,5,3,5,4,13,Quiet,5,0
2019-07-07,2019,Summer,July,Yes,No,19.4,15,25.3,4.7,2,716.75,9,69.6,No,8,4,8,2,16,Quiet,4,2
2019-07-08,2019,Summer,July,No,No,22.1,12.3,31,0,2,715.4,5,68.7,Yes,12.333,8,12,-1,51,Quiet,11,1
2019-07-09,2019,Summer,July,No,No,22,16.1,28.7,0,2,715.5,0,69.7,No,21.667,15,21,-4,35,Quiet,10,1
2019-07-10,2019,Summer,July,No,No,22.9,16,30.3,0,3,714.35,0,70.1,No,21,15,21,-18,31,Weak,12,8
2019-07-11,2019,Summer,July,No,No,22.1,15.1,30.6,0,5,716.1,0,69.4,No,11.334,6,11,-19,14,Weak,17,5
2019-07-12,2019,Summer,July,No,No,19.7,18.1,23.1,0,5,720.05,0,69,No,9.334,4,11,-16,28,Weak,11,5
2019-07-13,2019,Summer,July,Yes,No,17.4,16,19.8,0,2,720.2,0,68.2,No,11,5,13,-8,23,Quiet,4,4
2019-07-14,2019,Summer,July,Yes,No,19.3,13.8,25.8,0,3,714.4,0,69.4,No,9.334,5,10,-4,12,Quiet,9,5
2019-07-15,2019,Summer,July,No,No,16.1,13.7,21.2,13.4,3,712.65,0,69.3,No,13,6,12,-5,18,Quiet,9,2
2019-07-16,2019,Summer,July,No,No,17.7,14.9,22.9,5.8,1,715.4,0,69.5,No,9.333,4,10,-5,14,Quiet,8,4
2019-07-17,2019,Summer,July,No,No,21.3,14.5,30.6,0,2,713.75,0,70,No,10.666,5,9,-5,15,Quiet,7,3
2019-07-18,2019,Summer,July,No,No,22.6,15.8,29.3,0,3,714.8,0,69.2,No,5.333,3,7,-3,9,Quiet,21,4
2019-07-19,2019,Summer,July,No,No,23.5,16.5,30,0,3,712.1,0,68.9,No,5.3340000000000005,3,8,-3,7,Quiet,6,3
2019-07-20,2019,Summer,July,Yes,No,20.7,16.7,25.9,4.3,2,711.75,0,69.1,No,3,2,8,0,11,Quiet,4,4
2019-07-21,2019,Summer,July,Yes,No,18.8,15.1,24.1,0.6,3,714.4,0,69.8,Yes,13.001,8,12,3,19,Quiet,2,3
2019-07-22,2019,Summer,July,No,No,18.3,16.5,21.1,0.6,2,713.8,8,69.5,No,14.666,7,16,-4,38,Quiet,11,6
2019-07-23,2019,Summer,July,No,No,18.6,17.2,20.9,21.7,2,712.5,0,69.6,No,11.335,5,14,-3,27,Quiet,7,5
2019-07-24,2019,Summer,July,No,No,20.3,17.2,24.7,1.2,2,712.45,0,70,No,7.666,4,9,-1,17,Quiet,10,6
2019-07-25,2019,Summer,July,No,No,20.4,13.7,27.9,0,3,707.75,0,70.3,No,3.333,2,2,-3,6,Quiet,10,0
2019-07-26,2019,Summer,July,No,No,20.7,17.5,26.2,0.4,2,706.65,0,69.8,No,1.998,2,3,2,11,Quiet,5,4
2019-07-27,2019,Summer,July,Yes,No,16.4,15.5,19.8,40.5,8,705.25,0,68.7,Yes,7.665,4,11,3,24,Quiet,8,5
2019-07-28,2019,Summer,July,Yes,No,13.5,12.7,15.5,39.7,9,708.2,0,69.2,No,8,4,9,1,24,Quiet,11,5
2019-07-29,2019,Summer,July,No,No,14.2,13.1,15.8,7.3,7,716.6,0,68.2,No,7.999,4,7,-4,12,Quiet,10,4
2019-07-30,2019,Summer,July,No,No,18,14,22.7,0.5,2,717.85,0,68.3,No,13.333,8,15,1,18,Quiet,12,2
2019-07-31,2019,Summer,July,No,No,18.3,13,24.8,0,2,715.8,0,68.9,No,13.667,7,17,2,15,Quiet,11,6
2019-08-01,2019,Summer,August,No,No,18.5,14.7,22.1,0.6,2,718.6,0,68.8,No,12.668,7,13,0,7,Quiet,13,6
2019-08-02,2019,Summer,August,No,No,19.4,13.5,25.5,0,3,716.8,0,68.9,No,5.667,3,NA,-4,19,Quiet,13,5
2019-08-03,2019,Summer,August,Yes,No,21.2,15.9,28.7,0,3,711.75,0,67.7,No,2.665,2,2,3,8,Quiet,13,4
2019-08-04,2019,Summer,August,Yes,No,21,17.3,27,34.6,2,717.05,0,68.8,Yes,5.666,3,8,5,15,Quiet,5,1
2019-08-05,2019,Summer,August,No,No,20,15.3,26.8,0,2,718.75,8,70.1,No,31.667,34,29,-28,77,Moderate,5,3
2019-08-06,2019,Summer,August,No,No,19.9,13.8,26.1,0,4,719.15,0,70.1,No,18.334,10,20,-31,19,Weak,6,3
2019-08-07,2019,Summer,August,No,No,17.9,8.7,25.3,0,3,719.45,7,69.9,No,11.333,5,10,-22,13,Weak,13,3
2019-08-08,2019,Summer,August,No,No,18.2,11.5,24.7,0,2,716.85,0,70.6,No,11.667,6,14,-21,8,Weak,9,6
2019-08-09,2019,Summer,August,No,No,17.2,12.3,23,0,2,715.25,0,69.1,No,11.334,6,13,-11,9,Quiet,11,1
2019-08-10,2019,Summer,August,Yes,No,20.3,13.9,27.4,0,3,714.45,0,69.1,No,13.001,6,14,-17,10,Weak,1,0
2019-08-11,2019,Summer,August,Yes,No,17.2,13.7,23.5,2.5,4,714.85,0,69.5,No,10.333,5,12,-13,15,Weak,10,2
2019-08-12,2019,Summer,August,No,No,15,8.6,21.4,0,2,719.2,0,69,No,9.333,4,11,-4,12,Quiet,9,2
2019-08-13,2019,Summer,August,No,No,15,9,21.3,0,2,716.9,0,68.6,No,12.667,6,12,-8,21,Weak,5,4
2019-08-14,2019,Summer,August,No,No,12.2,7.7,16.6,2.2,4,717.3,0,69.1,No,6.666,4,6,-9,18,Quiet,9,1
2019-08-15,2019,Summer,August,No,No,14.7,11.3,20.5,0.4,2,721.4,0,69.4,No,6.001,3,6,-6,9,Quiet,9,7
2019-08-16,2019,Summer,August,No,No,15.3,9,23.3,0,2,718.75,0,69.2,No,8,4,13,-10,19,Quiet,8,7
2019-08-17,2019,Summer,August,Yes,No,13.5,11.8,18.1,10.2,3,715.9,0,69.7,No,7.333,4,5,-5,21,Quiet,9,4
2019-08-18,2019,Summer,August,Yes,No,14.8,11.6,19.9,0,2,718.7,0,69.2,No,10.334,5,8,-5,17,Quiet,13,1
2019-08-19,2019,Summer,August,No,No,14.5,9.8,20.7,12.8,4,717.2,0,69.3,No,5.3340000000000005,3,7,0,16,Quiet,8,6
2019-08-20,2019,Summer,August,No,No,14.5,12.3,19.5,2.5,3,721.35,0,68.9,No,8.001,4,9,0,10,Quiet,11,5
2019-08-21,2019,Summer,August,No,No,14.9,8.5,23.4,0,2,720.65,0,68.4,No,6.999,4,8,0,20,Quiet,6,4
2019-08-22,2019,Summer,August,No,No,15.8,9.5,23.9,0,2,719.9,0,67.3,No,10,5,12,4,18,Quiet,13,10
2019-08-23,2019,Summer,August,No,No,17.7,10.6,26,0,4,715.2,0,68,No,6.667,4,10,-3,15,Quiet,11,7
2019-08-24,2019,Summer,August,Yes,No,16.5,14.2,20.9,4.4,3,716.45,0,67.8,No,6.999,4,9,0,11,Quiet,3,3
2019-08-25,2019,Summer,August,Yes,No,14.6,9.7,21,0.3,4,718.75,0,67.4,No,5.666,3,8,-3,16,Quiet,10,0
2019-08-26,2019,Summer,August,No,No,14.6,11.7,20.9,3.5,3,722.15,0,67.2,No,10.332,5,11,-1,17,Quiet,14,9
2019-08-27,2019,Summer,August,No,No,15.1,8.7,22.3,0,3,724.1,0,67.5,No,18.667,10,19,-8,32,Quiet,8,7
2019-08-28,2019,Summer,August,No,No,14.9,5.9,24.1,0,3,721.6,0,67.2,No,8.334,4,8,-10,14,Quiet,14,3
2019-08-29,2019,Summer,August,No,No,15.5,8.1,24.7,0,2,722.1,0,67.2,No,5.335,3,7,-4,17,Quiet,12,7
2019-08-30,2019,Summer,August,No,No,17.4,10.1,26.7,0,2,719.8,0,67.8,No,15.667,9,14,-3,25,Quiet,8,4
2019-08-31,2019,Summer,August,Yes,No,18.6,12.8,25.3,0,3,717.25,0,67.7,No,36,38,32,-31,29,Weak,10,7
2019-09-01,2019,Autumn,September,Yes,No,18.4,11.4,27.5,0,4,714.9,14,68.3,No,38.667,44,33,-45,26,Moderate,8,2
2019-09-02,2019,Autumn,September,No,No,19.2,15.7,23.7,4.8,2,719.35,14,70,No,27.334,22,25,-38,27,Moderate,10,4
2019-09-03,2019,Autumn,September,No,No,16.7,15,19.4,4.4,2,717.95,5,69.8,No,16.334,8,16,-28,6,Weak,15,0
2019-09-04,2019,Autumn,September,No,No,17.2,14.3,23.5,0,2,717.85,0,69.8,No,19.667,10,18,-25,15,Weak,8,5
2019-09-05,2019,Autumn,September,No,No,13.4,11.2,17.6,2.3,4,718.2,0,69.4,No,20.333,12,19,-31,31,Moderate,9,7
2019-09-06,2019,Autumn,September,No,No,12.6,9.6,17.7,4.5,3,720.2,0,70,No,13.001,7,11,-24,17,Weak,11,8
2019-09-07,2019,Autumn,September,Yes,No,8.5,6.6,13.5,3,5,722.75,0,75,No,12.332,6,10,-19,11,Weak,5,4
2019-09-08,2019,Autumn,September,Yes,No,8.5,3.3,15.4,1,3,724.3,0,68.5,No,16.667,8,17,-24,22,Weak,14,0
2019-09-09,2019,Autumn,September,No,No,9.6,2.5,18.6,0,2,722.2,0,69.8,No,21.999,13,19,-28,22,Weak,17,6
2019-09-10,2019,Autumn,September,No,No,11.4,4,20.1,0,3,716.85,0,70.9,No,7.666,4,8,-22,17,Weak,12,8
2019-09-11,2019,Autumn,September,No,No,11.6,9.3,14.4,10.6,4,718.15,0,69,No,8.334,4,9,-22,16,Weak,8,2
2019-09-12,2019,Autumn,September,No,No,11,5.9,18.1,5.1,3,717.65,0,70.3,No,11,5,10,-16,12,Weak,10,5
2019-09-13,2019,Autumn,September,No,No,8.9,3.2,16.3,5.2,2,718.95,0,69.1,No,14.001,7,12,-10,21,Weak,9,7
2019-09-14,2019,Autumn,September,Yes,No,6.3,2.9,11.9,0.5,4,718.4,0,69.4,No,10.668,5,11,-14,13,Weak,8,1
2019-09-15,2019,Autumn,September,Yes,No,6.7,-0.2,14.5,0,2,720.65,0,68.4,No,15,8,16,-11,20,Weak,3,1
2019-09-16,2019,Autumn,September,No,No,8.7,5.2,13.6,1.8,4,721.15,0,69.4,No,16.667,10,13,-12,13,Quiet,12,5
2019-09-17,2019,Autumn,September,No,No,9.3,3.8,17.8,0,2,726.85,0,68.2,No,13,8,13,-8,22,Quiet,11,2
2019-09-18,2019,Autumn,September,No,No,12,4.7,21.2,0.3,3,722.65,0,66.9,No,15,8,13,-15,11,Quiet,11,2
2019-09-19,2019,Autumn,September,No,No,12.1,9.1,18.1,1.1,2,725.45,0,67.7,No,5.333,3,6,-10,12,Quiet,8,3
2019-09-20,2019,Autumn,September,No,No,12.7,5.4,22,0,3,724.05,0,67.7,No,4.333,3,5,-7,7,Quiet,16,5
2019-09-21,2019,Autumn,September,Yes,No,15.8,10.1,26.1,0,4,721.2,0,68.2,No,13.332,6,12,-11,27,Weak,4,2
2019-09-22,2019,Autumn,September,Yes,No,14,9.6,19.4,0,2,727.9,0,68.8,No,5.9990000000000006,3,2,-7,27,Weak,8,5
2019-09-23,2019,Autumn,September,No,No,12.7,5.9,20,0,5,723.45,0,66.6,No,4.333,2,5,-5,14,Quiet,16,4
2019-09-24,2019,Autumn,September,No,No,15.9,10.6,23.5,0,3,722.15,0,67.5,Yes,19,12,16,-12,35,Weak,15,4
2019-09-25,2019,Autumn,September,No,No,14.5,7.4,23.8,0,4,719.45,0,67.9,No,6.9990000000000006,4,9,-8,12,Quiet,7,3
2019-09-26,2019,Autumn,September,No,No,14.1,11.7,18.9,0,4,721.05,0,67.4,No,4.9990000000000006,3,4,-7,7,Quiet,6,2
2019-09-27,2019,Autumn,September,No,No,7.5,4,14.2,8.2,4,724.6,0,66.8,Yes,22.999,22,22,-10,75,Moderate,14,6
2019-09-28,2019,Autumn,September,Yes,No,5.8,-0.8,13.9,0,4,718.75,0,67.5,No,29.333,24,25,-33,29,Weak,5,4
2019-09-29,2019,Autumn,September,Yes,No,8.5,7,9.7,0.4,3,714.05,0,67.7,No,20.001,12,17,-25,22,Weak,5,3
2019-09-30,2019,Autumn,September,No,No,5.2,2.4,7.6,1.4,5,712.95,0,68.1,No,20.666,12,19,-30,32,Weak,5,7
2019-10-01,2019,Autumn,October,No,No,5.1,3.4,7.2,0,3,727.25,6,68.8,No,16.333000000000002,10,12,-30,31,Weak,8,2
2019-10-02,2019,Autumn,October,No,No,2.9,-2.2,8.5,0,3,732.4,6,68.4,No,12,6,12,-16,14,Weak,14,10
2019-10-03,2019,Autumn,October,No,No,4.1,-2.7,12,0,2,732.9,0,68.3,No,8.333,4,8,-10,23,Quiet,7,5
2019-10-04,2019,Autumn,October,No,No,6.3,-1.6,16.5,0,2,728.7,0,68.1,No,13.335,6,13,-4,32,Quiet,6,4
2019-10-05,2019,Autumn,October,Yes,No,6.3,-1.6,15.7,0,2,723.2,0,67.8,No,13.667,7,11,-8,19,Quiet,10,0
2019-10-06,2019,Autumn,October,Yes,No,5.4,1.1,10,5.8,4,724.6,0,67.3,No,8.333,4,8,-13,18,Quiet,6,6
2019-10-07,2019,Autumn,October,No,No,3.8,0.3,8.4,0.8,3,728.65,0,67.6,No,11,6,11,-12,14,Quiet,9,6
2019-10-08,2019,Autumn,October,No,No,8.4,0.9,17.8,0,4,719,0,67,No,9,4,8,-8,13,Quiet,12,5
2019-10-09,2019,Autumn,October,No,No,4.1,0.6,13.6,2,5,724.15,0,67.9,No,14.667,8,11,-11,23,Weak,10,2
2019-10-10,2019,Autumn,October,No,No,-0.3,-2.3,2,0,4,728.6,0,67.3,No,19.332,13,14,-17,35,Weak,8,4
2019-10-11,2019,Autumn,October,No,No,-1.6,-3.6,0.8,0,3,731.75,0,68.3,No,13.666,7,14,-17,9,Weak,8,5
2019-10-12,2019,Autumn,October,Yes,No,-3.4,-9.4,1.6,0,3,734.35,0,68,No,9.334,4,8,-13,14,Quiet,9,4
2019-10-13,2019,Autumn,October,Yes,No,-1.1,-7.8,7.9,0,3,733.6,0,66.9,No,0.667,0,0,-6,9,Quiet,8,5
2019-10-14,2019,Autumn,October,No,No,3.2,-4.5,13.1,0,2,730.35,0,65.8,No,10.001,5,12,-6,18,Quiet,12,2
2019-10-15,2019,Autumn,October,No,No,5.7,-2.2,16.2,0,3,724.75,0,66.9,No,6.666,3,7,3,33,Quiet,9,1
2019-10-16,2019,Autumn,October,No,No,6.2,-0.5,14.1,0,3,720.7,0,65.9,No,11,5,10,-2,37,Quiet,12,7
2019-10-17,2019,Autumn,October,No,No,5.6,-0.9,12.7,0,4,716.55,0,65.6,No,10,5,10,-6,13,Quiet,13,8
2019-10-18,2019,Autumn,October,No,No,6.7,1.7,11.5,0,5,715.9,0,65.6,No,10.667,5,10,-7,16,Quiet,10,6
2019-10-19,2019,Autumn,October,Yes,No,3.4,0.8,5.7,0.4,3,721.8,0,65.5,No,8.668,4,10,-10,15,Quiet,10,4
