Date,Week,Month,Quarter,Year,EMS,Wind,Temp_mean,H2O,Sunspots,Sud_Imp,Sud_Storm,Dst_mean,Dst_var,Dst_group,PC1,PC2
2016-12-27,52,12,4,2016,13,2,-13.6,0.5,16,No,No,-16,8,level_1,1.5798555865889192,-0.17776365986360168
2016-12-28,52,12,4,2016,19,1,-17.1,0,12,No,No,-10,11,level_1,-0.1767046571934578,-0.4123357661748603
2016-12-29,52,12,4,2016,14,2,-17.3,0,11,No,No,-10,16,level_1,-0.07645413732325909,0.7800048531481795
2016-12-30,53,12,4,2016,23,2,-16.3,0,11,No,No,-4,12,level_1,-2.1472934627252545,0.23145280502543847
2016-12-31,53,12,4,2016,13,2.3333333333333335,-17.3,0,11,No,No,-8,36,level_2,-0.8409148970180815,2.782475217596808
2017-01-01,1,1,1,2017,8,2.6666666666666665,-18.5,0,12,No,No,-15,24,level_2,1.25109488605704,-1.2656976736027903
2017-01-02,1,1,1,2017,15,3,-11.1,0,12,No,No,-14,23,level_2,1.1070015130310737,1.0631929090217096
2017-01-03,1,1,1,2017,16,2,-10.1,0,11,No,No,-11,32,level_2,0.011051146148029163,2.204454474347507
2017-01-04,1,1,1,2017,11,2,-11.4,0,0,No,No,-7,39,level_2,-1.0318215438245177,2.646337311688239
2017-01-05,1,1,1,2017,23,1,-10.9,0,0,No,No,-11,31,level_2,0.07519972963641008,-0.005751118701009583
2017-01-06,1,1,1,2017,13,2,-11.3,0,0,No,No,-18,17,level_2,2.0655574927485767,-0.8562240946086859
2017-01-07,1,1,1,2017,10,4,-11.6,0.8,0,No,No,-15,15,level_2,1.316695596498943,0.6895137906619481
2017-01-08,2,1,1,2017,18,2,-18.1,0,0,No,No,-18,18,level_2,2.1204416740157015,1.0926236375474978
2017-01-09,2,1,1,2017,16,2,-21.9,0.3,0,No,No,-17,18,level_2,1.8865360570994096,-0.34986270306373013
2017-01-10,2,1,1,2017,31,2,-25,0,0,No,No,-15,19,level_2,1.197210830041886,0.4424698381525221
2017-01-11,2,1,1,2017,18,1,-22.8,0,0,No,No,-11,17,level_1,0.15289844769953143,0.201584762270266
2017-01-12,2,1,1,2017,12,3,-18.1,0,11,No,No,-5,12,level_1,-1.8722016429988588,-0.0419562521692123
2017-01-13,2,1,1,2017,15,2,-17.3,0,26,No,No,-1,8,level_1,-3.088165953698517,-0.26820510007943765
2017-01-14,2,1,1,2017,9,1,-14.6,0.4,31,No,No,1,13,level_1,-3.575396950393524,-0.8227324058739783
2017-01-15,3,1,1,2017,17,1,-12.7,2.9,30,No,No,3,15,level_1,-4.302344409831217,1.0791406242750479
2017-01-16,3,1,1,2017,20,1,-16.7,1.3,25,No,No,6,10,level_1,-5.014358419580925,0.14051642147466772
2017-01-17,3,1,1,2017,11,2,-20,1.2,30,No,No,4,22,level_1,-4.306904969005143,-0.6996513015006157
2017-01-18,3,1,1,2017,10,2,-20.6,1.1,36,No,No,-3,56,level_2,-2.1467597927463764,5.139721474376677
2017-01-19,3,1,1,2017,11,3,-20.7,0,33,No,No,-17,22,level_2,1.8607481733855995,-1.319266953416799
2017-01-20,3,1,1,2017,14,3,-16.1,2,56,No,No,-11,9,level_1,0.2003702356362915,-0.1452690861331902
2017-01-21,3,1,1,2017,7,2,-21.4,0,75,No,No,-10,22,level_1,-0.3836037755399888,0.1575080842238495
2017-01-22,4,1,1,2017,11,4,-18.2,0,68,No,No,-13,21,level_2,0.5977407794578483,-0.7753057474548227
2017-01-23,4,1,1,2017,20,6,-17.3,0,57,No,No,-7,14,level_1,-1.1232035526978736,-0.4942234486277227
2017-01-24,4,1,1,2017,17,4,-14.7,0,43,No,No,-7,16,level_1,-1.0676358594382978,-0.7464945466697545
2017-01-25,4,1,1,2017,24,1,-10.1,3,47,No,No,-2,12,level_1,-2.6671209145130415,-0.7459426004901805
2017-01-26,4,1,1,2017,23,2,-12.4,0,40,No,Yes,-2,38,level_2,-2.58989843749593,1.763337947348943
2017-01-27,4,1,1,2017,10,6,-12.3,0.6,30,No,No,-16,18,level_2,1.5125631358743301,-0.7691850861377506
2017-01-28,4,1,1,2017,15,3,-19.8,0,30,No,No,-9,6,level_1,-0.4839208908792821,-0.0152544005329776
2017-01-29,5,1,1,2017,23,4,-18.9,0,34,No,No,-7,11,level_1,-1.0380285970682683,-0.7644140580280752
2017-01-30,5,1,1,2017,12,2,-18.5,0,35,No,No,2,21,level_1,-3.892102114257531,0.6628835850105536
2017-01-31,5,1,1,2017,16,2,-16.2,0,36,No,No,-8,37,level_2,-0.6774527303391785,2.749226917431709
2017-02-01,5,2,1,2017,16,3,-12,0,47,No,No,-22,35,level_2,3.3036169238604516,-1.072732797519895
2017-02-02,5,2,1,2017,22,1,-13.8,0,47,No,No,-21,14,level_2,3.114130453449837,0.24200355576631524
2017-02-03,5,2,1,2017,14,1,-10.8,0.2,39,No,No,-23,18,level_2,3.8777323315622008,0.12691242600198088
2017-02-04,5,2,1,2017,12,2,-14.9,0,20,No,No,-18,12,level_2,2.0723235586942503,-0.07901613406322275
2017-02-05,6,2,1,2017,13,2,-14.2,0,14,No,No,-17,17,level_2,1.978703737721054,-0.25502453659057744
2017-02-06,6,2,1,2017,19,2,-11,0.7,13,No,No,-15,17,level_2,1.1731977238110674,0.1346927750648897
2017-02-07,6,2,1,2017,19,1,-17.5,0,13,No,No,-14,15,level_2,1.0687695265423505,-0.7492505946021638
2017-02-08,6,2,1,2017,18,3,-17.7,0,11,No,No,-3,10,level_1,-2.2589849498960275,-0.4918241622248365
2017-02-09,6,2,1,2017,11,5,-15.9,0,19,No,No,-2,21,level_1,-2.6084341414002084,1.050390001559177
2017-02-10,6,2,1,2017,16,4,-14.4,0,24,No,No,-8,13,level_1,-0.982931610197821,-0.005489882476432256
2017-02-11,6,2,1,2017,14,2,-13.4,0,23,No,No,-7,16,level_1,-1.0601383361021612,-0.6770325926243926
2017-02-12,7,2,1,2017,15,1,-14.9,0,21,No,No,2,12,level_1,-3.9199147358266835,0.9899796394270578
2017-02-13,7,2,1,2017,16,1,-13.3,0,19,No,No,-1,11,level_1,-3.028967042316821,-0.30823216968607725
2017-02-14,7,2,1,2017,11,2,-13,3.7,16,No,No,5,11,level_1,-4.845561046771459,0.3810347765316009
2017-02-15,7,2,1,2017,11,2,-15.3,0.2,24,No,No,2,14,level_1,-3.83769872742267,0.08465754359459371
2017-02-16,7,2,1,2017,12,1,-18,0,19,No,No,1,25,level_1,-3.526698510566476,1.118670666930496
2017-02-17,7,2,1,2017,27,3,-17.5,0,14,No,No,-14,33,level_2,1.2655816100389297,1.9867551752343222
2017-02-18,7,2,1,2017,14,5,-12.6,2,13,No,No,-15,31,level_2,1.3327698884317503,-1.8467728094712208
2017-02-19,8,2,1,2017,15,3,-11.6,0,27,No,No,-13,14,level_1,0.6279589666902119,-0.3709997008550394
2017-02-20,8,2,1,2017,9,2,-10.6,0,32,No,No,-11,17,level_1,0.09094936861424356,0.03771719332396414
2017-02-21,8,2,1,2017,15,2,-13.5,0,27,No,No,0,19,level_1,-3.2827051873269544,-1.107274820125481
2017-02-22,8,2,1,2017,11,2,-9.1,0,29,No,No,-9,18,level_1,-0.3667292193136807,-0.02143949366077838
2017-02-23,8,2,1,2017,19,2,-3.8,0,24,No,No,-1,23,level_1,-2.9460686745538354,0.3367038371544131
2017-02-24,8,2,1,2017,22,3,-0.1,3.3,27,No,No,-14,17,level_2,0.9302242016629237,-0.2841951891136797
2017-02-25,8,2,1,2017,13,2,-3.5,0,32,No,No,-12,13,level_1,0.23467238321118133,-1.0100367481790646
2017-02-26,9,2,1,2017,23,2,-3.4,0,38,No,No,-4,19,level_1,-2.0037439052883186,-1.5058578200145007
2017-02-27,9,2,1,2017,13,4,-4.8,1.6,50,No,No,-4,14,level_1,-1.9716236200337574,0.33575356367735376
2017-02-28,9,2,1,2017,16,1,-10.8,0,58,No,No,-13,15,level_1,0.7790372164056584,0.18314631469598702
2017-03-01,9,3,1,2017,7,2,-3.6,0,59,No,No,-18,75,level_3,2.2261085196639554,6.363871937085705
2017-03-02,9,3,1,2017,22,2,-1.3,1.5,56,No,No,-39,29,level_3,8.698183862738027,-1.054988921139554
2017-03-03,9,3,1,2017,7,6,-2.2,1.1,39,No,No,-32,28,level_2,6.656478161762536,-0.3640237572349448
2017-03-04,9,3,1,2017,16,3,-6.1,0.9,0,No,No,-29,18,level_2,5.4718379527515415,-0.07198524472645879
2017-03-05,10,3,1,2017,14,4,-2.6,3.3,14,No,No,-23,15,level_2,3.7018258461923104,0.48456022258433173
2017-03-06,10,3,1,2017,17,2,-1.6,1.6,0,No,No,-27,21,level_2,5.016228390768729,1.0227723014615893
2017-03-07,10,3,1,2017,16,2,-3.5,0,0,No,No,-25,15,level_2,4.266328799368102,0.3385051891068598
2017-03-08,10,3,1,2017,13,3,-5.5,0,0,No,No,-20,15,level_2,2.5756046214747754,-0.2319508583715889
2017-03-09,10,3,1,2017,23,5,-6.3,0,0,No,No,-25,21,level_2,4.240216984452708,0.10756342180379443
2017-03-10,10,3,1,2017,14,4,-4.4,1.1,0,No,No,-22,14,level_2,3.598392629356926,0.1153454961034387
2017-03-11,10,3,1,2017,15,2,-7.6,0,0,No,No,-17,15,level_2,1.8534957654075255,0.4649287038298954
2017-03-12,11,3,1,2017,16,2,-3.3,0,0,No,No,-21,10,level_2,3.096213603648596,-0.17443356980786184
2017-03-13,11,3,1,2017,22,2,-1.4,0,0,No,No,-6,14,level_1,-1.4679156004281697,-0.7094961878562767
2017-03-14,11,3,1,2017,23,2,-0.3,0,0,No,No,-8,10,level_1,-0.8675051078712699,-0.019254293974228287
2017-03-15,11,3,1,2017,16,3,0.7,0,0,No,No,0,21,level_1,-3.418588464300171,-0.945059946587552
2017-03-16,11,3,1,2017,21,7,-2.3,0,0,No,No,-10,15,level_1,-0.3236058458293852,-0.5575736948383996
2017-03-17,11,3,1,2017,11,3,-5.7,0,0,No,No,-1,10,level_1,-2.957760890466841,-0.15235770483768332
2017-03-18,11,3,1,2017,19,2,-8.7,0,0,No,No,1,9,level_1,-3.408250952322403,-0.5865437107815568
2017-03-19,12,3,1,2017,19,2,-6.5,0,0,No,No,2,9,level_1,-3.955506873277411,0.2879840677417391
2017-03-20,12,3,1,2017,16,2,-5.1,0,0,No,No,1,13,level_1,-3.496384845020975,-0.7088655579323495
2017-03-21,12,3,1,2017,21,1,-5,0,13,No,No,-1,44,level_2,-2.774833875947653,3.881407287813396
2017-03-22,12,3,1,2017,21,2,-3.6,0,14,No,No,-18,20,level_2,2.338746558137016,0.2916786350562658
2017-03-23,12,3,1,2017,15,2,-1.9,0,14,No,No,-14,43,level_2,0.8883197021436657,-3.930702009980342
2017-03-24,12,3,1,2017,13,2,-0.4,0,14,No,No,-3,17,level_1,-2.3037229166113042,0.5701158521296213
2017-03-25,12,3,1,2017,17,2,1.1,0,18,No,No,-5,11,level_1,-1.6444973073339177,-0.008924462425812577
2017-03-26,13,3,1,2017,8,2,1.1,0,31,No,No,0,25,level_1,-3.1966567889024753,-1.6560412660031727
2017-03-27,13,3,1,2017,17,2,3.3,0,52,No,No,-35,82,level_3,7.742907420796832,5.2537945554702805
2017-03-28,13,3,1,2017,13,3,2.3,0,57,No,No,-37,35,level_3,7.785140547014819,-2.159913948416379
2017-03-29,13,3,1,2017,16,3,3.1,0,52,No,No,-33,18,level_2,6.738906245206917,-1.0681470797735573
2017-03-30,13,3,1,2017,12,5,2.5,0,49,No,No,-28,24,level_2,5.071823456664622,-0.8891120063165807
2017-03-31,13,3,1,2017,14,4,3.4,0,66,No,No,-32,29,level_3,6.550006349962171,-1.7634124974095744
2017-04-01,13,4,2,2017,11,4,7.2,0,71,No,No,-29,13,level_2,5.438150073636864,-0.09405955294235929
2017-04-02,14,4,2,2017,13,6,7.8,0,83,No,No,-22,18,level_2,3.3674344248547925,-1.1150069171729216
2017-04-03,14,4,2,2017,10,4,1,0.5,100,No,No,-15,22,level_2,1.3003069094057627,-0.14699936248842232
2017-04-04,14,4,2,2017,14,2,-1.4,15.9,76,No,No,-32,63,level_3,6.728966943879418,0.4388651077968934
2017-04-05,14,4,2,2017,13,2,-0.6,0,50,No,No,-9,23,level_1,-0.5150654003128152,-1.1505299257678643
2017-04-06,14,4,2,2017,11,3,2.3,0,36,No,No,-16,24,level_2,1.5051833622033695,1.5609260400267804
2017-04-07,14,4,2,2017,16,2,2.9,0.1,23,No,No,-13,22,level_2,0.622278410652805,-0.7592415914286791
2017-04-08,14,4,2,2017,10,2,4.9,0,0,No,No,-16,23,level_2,1.623273567513177,-0.5518346139455002
2017-04-09,15,4,2,2017,12,6,3,0.3,12,No,No,-24,26,level_2,4.112274714730717,-1.9114896272639423
2017-04-10,15,4,2,2017,23,5,-0.8,0,14,No,No,-1,19,level_1,-3.0482760413348595,-0.8184293911410079
2017-04-11,15,4,2,2017,13,3,1.6,0.6,14,No,No,-10,23,level_2,-0.11721040192984677,1.395511040171556
2017-04-12,15,4,2,2017,21,3,8.6,0,22,No,No,-12,10,level_1,0.4283033130162293,0.24210644266483933
2017-04-13,15,4,2,2017,19,3,11.1,0,25,No,No,-6,13,level_1,-1.44464697420363,-0.1511482744198286
2017-04-14,15,4,2,2017,19,5,11,0,19,No,No,-23,24,level_2,3.824330381748214,1.1587255768823015
2017-04-15,15,4,2,2017,18,4,10.8,0,0,No,No,-16,21,level_2,1.3722475737207602,-1.376955450473976
2017-04-16,16,4,2,2017,14,4,4.2,3.4,0,No,No,-9,14,level_1,-0.46843895992316437,0.08302939228361393
2017-04-17,16,4,2,2017,18,3,4,0,0,No,No,-5,8,level_1,-1.6869448727252516,0.24232869940565205
2017-04-18,16,4,2,2017,22,4,3.6,10.5,23,No,No,6,22,level_1,-4.96894606432909,-1.2791546994208653
2017-04-19,16,4,2,2017,14,5,2.3,0.1,15,No,No,-11,58,level_2,0.31748467144468967,-1.2266522338871715
2017-04-20,16,4,2,2017,16,6,6.4,0,28,No,No,-33,57,level_3,6.8011134934180655,-0.7823712109110947
2017-04-21,16,4,2,2017,17,3,2.2,1.4,40,Yes,No,-18,43,level_2,2.0628365954464978,0.6949851366856767
2017-04-22,16,4,2,2017,12,4,2.3,0,30,No,No,-48,33,level_3,11.182486220436743,0.0928425452657553
2017-04-23,17,4,2,2017,16,3,2.4,0,43,No,No,-44,29,level_3,9.992260448330693,0.3166310453605484
2017-04-24,17,4,2,2017,17,2,4.5,0,46,No,No,-41,26,level_3,8.980745031925878,-0.8600108997140754
2017-04-25,17,4,2,2017,11,3,6.9,0,41,No,No,-34,21,level_2,6.919667130284715,-0.644126176296201
2017-04-26,17,4,2,2017,18,3,9.7,0,38,No,No,-27,16,level_2,5.00848619181863,0.11845540365193077
2017-04-27,17,4,2,2017,13,2,13.5,0,26,No,No,-26,21,level_2,4.558593650123572,-1.3047302747667313
2017-04-28,17,4,2,2017,12,6,17.4,0,36,No,No,-22,19,level_2,3.51326216707538,0.5861386119354147
2017-04-29,17,4,2,2017,16,2,16.2,0.6,34,No,No,-18,14,level_2,2.1653016488288452,-0.3046314478618003
2017-04-30,18,4,2,2017,9,4,13.9,0.3,24,No,No,-11,22,level_1,0.05478757939605952,-1.0135991446654777
2017-05-01,18,5,2,2017,16,5,6.8,26.5,12,No,No,-2,16,level_1,-2.656845238349593,-0.16484678550973597
2017-05-02,18,5,2,2017,28,4,4.1,2.7,29,No,No,-1,13,level_1,-2.990852067829665,0.12723561831466518
2017-05-03,18,5,2,2017,21,8,2.4,2.1,18,No,No,0,9,level_1,-3.310502092983053,0.30015070215087236
2017-05-04,18,5,2,2017,22,5,3.4,0,17,Yes,No,4,14,level_1,-4.3623961033678675,0.15040810266820587
2017-05-05,18,5,2,2017,19,4,3.8,0,31,No,No,1,12,level_1,-3.617451512633508,0.20244727696691142
2017-05-06,18,5,2,2017,15,3,11.4,1.9,27,No,No,8,17,level_1,-5.727124431676097,0.5579837385889765
2017-05-07,19,5,2,2017,7,5,17.9,0,23,No,No,-5,18,level_1,-1.8532504762663895,1.4646372266261614
2017-05-08,19,5,2,2017,19,4,13.3,0.9,11,No,No,-3,19,level_1,-2.5338216742991007,-0.24827964887898313
2017-05-09,19,5,2,2017,11,6,12.4,0,0,No,No,4,30,level_1,-4.628536868969338,-1.1191125210774953
2017-05-10,19,5,2,2017,18,7,6,8.4,0,No,No,4,10,level_1,-4.556377233569785,-0.01281748610472605
2017-05-11,19,5,2,2017,25,3,5.7,0,11,No,No,9,21,level_1,-5.8514407488594555,-0.8382429465391782
2017-05-12,19,5,2,2017,22,2,7.4,0,15,No,No,3,24,level_1,-4.228525139764009,1.317555817801502
2017-05-13,19,5,2,2017,19,2,12.2,0,0,No,No,6,14,level_1,-5.054927493682693,-0.7392601365725597
2017-05-14,20,5,2,2017,13,3,17.7,0,0,No,No,13,36,level_1,-7.121698206075962,0.8295838319719226
2017-05-15,20,5,2,2017,19,2,18.7,0,0,Yes,No,10,26,level_1,-6.123789730612365,0.7410921730752775
2017-05-16,20,5,2,2017,17,7,20.3,0,25,No,No,-3,17,level_1,-2.415490745385294,-0.37509675034535606
2017-05-17,20,5,2,2017,14,3,10.6,9,12,No,No,-6,17,level_1,-1.4506366968037434,0.15587677137633088
2017-05-18,20,5,2,2017,21,7,8.7,3.7,24,No,No,-10,36,level_2,-0.3729690650610658,-1.921240569802944
2017-05-19,20,5,2,2017,24,3,6.3,0,25,No,No,-3,46,level_2,-2.2408257059809387,3.6083565187519513
2017-05-20,20,5,2,2017,14,3,8,0,30,No,No,-29,36,level_2,5.506125092258599,0.9556504571218751
2017-05-21,21,5,2,2017,11,4,12.6,0,37,No,No,-22,15,level_2,3.5554129906404994,-0.677024661115575
2017-05-22,21,5,2,2017,16,3,12.6,0,50,No,No,-19,9,level_2,2.4038136489528115,0.20976682080315356
2017-05-23,21,5,2,2017,16,3,16.2,0,55,No,No,-17,13,level_2,1.9173995537843211,-0.4724280350779388
2017-05-24,21,5,2,2017,22,3,20.4,0,20,No,No,-12,9,level_1,0.46921099166072405,-0.24486168164007943
2017-05-25,21,5,2,2017,15,4,22.3,0,31,No,No,-6,12,level_1,-1.3543752190257115,-0.40254917537493506
2017-05-26,21,5,2,2017,13,4,16.5,5.3,25,No,No,-1,14,level_1,-2.875676779824102,-0.41429309881767334
2017-05-27,21,5,2,2017,12,4,9.6,4.1,24,No,Yes,7,63,level_2,-5.481208995627624,-2.6296050593755913
2017-05-28,22,5,2,2017,15,3,10.2,0,21,No,No,-82,115,level_4,21.638893009393477,-5.670567553600614
2017-05-29,22,5,2,2017,21,3,12.9,0,14,No,No,-26,34,level_2,4.480018622455596,1.7627132680772308
2017-05-30,22,5,2,2017,18,4,13.2,0,0,No,No,-23,14,level_2,3.6465490930794426,-0.047548209707563044
2017-05-31,22,5,2,2017,16,5,13.2,0,0,No,No,-11,32,level_2,0.2498733189389307,-2.3683815490806936
2017-06-01,22,6,2,2017,18,5,13.3,2.5,15,No,No,8,25,level_1,-5.651986048475391,-0.45247197967647884
2017-06-02,22,6,2,2017,16,2,13.8,0,23,No,No,-3,12,level_1,-2.276966678632155,-0.21656051171612722
2017-06-03,22,6,2,2017,13,4,14.1,0.1,24,No,No,-2,40,level_1,-2.563716944775538,1.4277422757143028
2017-06-04,23,6,2,2017,19,4,9.6,3.3,25,No,No,-8,16,level_1,-0.8989554689832282,-1.0755924924831564
2017-06-05,23,6,2,2017,22,4,6.9,3.7,34,No,No,3,10,level_1,-4.2416045127340976,-0.5686436293586167
2017-06-06,23,6,2,2017,17,3,12.5,1.6,24,No,No,1,22,level_1,-3.467050125120449,-1.2056725016354854
2017-06-07,23,6,2,2017,9,3,15.3,0.5,14,No,No,4,16,level_1,-4.474176474462765,-0.5193990838844368
2017-06-08,23,6,2,2017,24,3,17.1,0,14,No,No,4,9,level_1,-4.391111371851474,0.39322255763813496
2017-06-09,23,6,2,2017,16,3,15.1,0,0,No,No,5,17,level_1,-4.7863147264216135,1.055158820288336
2017-06-10,23,6,2,2017,21,3,16.4,0,0,No,No,9,14,level_1,-5.934809523792338,-0.4728149139458993
2017-06-11,24,6,2,2017,14,3,20.4,0,0,Yes,No,6,32,level_1,-5.0104312134668305,1.8756680866853528
2017-06-12,24,6,2,2017,13,6,22.4,0,0,No,No,-3,11,level_1,-2.4374369470395925,-0.6011706859318013
2017-06-13,24,6,2,2017,21,3,14.7,2,11,No,No,-1,12,level_1,-3.066233504995534,-0.28249159229215903
2017-06-14,24,6,2,2017,15,2,14.8,0,11,No,No,-3,9,level_1,-2.3416074899776356,-0.24871248829148312
2017-06-15,24,6,2,2017,26,2,16.9,0,31,No,No,7,19,level_1,-5.277565953364255,-0.9087318191728493
2017-06-16,24,6,2,2017,17,3,18.7,0,30,No,No,2,60,level_2,-3.891429146106561,5.089029372174574
2017-06-17,24,6,2,2017,17,4,18.2,0,30,No,No,-13,23,level_2,0.45121186794081086,-1.2028984859049998
2017-06-18,25,6,2,2017,13,4,21.3,0,29,No,No,-15,18,level_2,1.2470253036021015,-0.4811856825823565
2017-06-19,25,6,2,2017,22,3,17.1,0.5,27,No,No,-13,10,level_1,0.7708974779748099,-0.05868030560979434
2017-06-20,25,6,2,2017,19,3,19.5,0,31,No,No,-7,9,level_1,-1.004019303066168,-0.10418303139538938
2017-06-21,25,6,2,2017,21,4,22.1,0,35,No,No,-8,24,level_1,-1.0141248961686788,1.5770514690990187
2017-06-22,25,6,2,2017,16,4,25.8,0,24,No,No,-7,30,level_2,-1.1825599672141496,-2.611461170092049
2017-06-23,25,6,2,2017,20,3,24,0,23,No,No,12,12,level_1,-6.780344529470195,0.4735885373007723
2017-06-24,25,6,2,2017,19,3,23.1,0,25,No,No,-5,15,level_1,-1.7809323217902735,-0.15954086919805624
2017-06-25,26,6,2,2017,16,2,25.4,0,18,No,No,-7,32,level_2,-1.1584132013501336,-0.2956598668165356
2017-06-26,26,6,2,2017,16,5,25.6,0,21,No,No,-4,13,level_1,-1.9487897386093769,-0.2992615308573003
2017-06-27,26,6,2,2017,19,3,21.6,0.1,19,No,No,-3,16,level_1,-2.2804010524215457,-1.140343546835495
2017-06-28,26,6,2,2017,18,3,21.9,0,16,No,No,2,13,level_1,-3.7251302699182305,-0.587698957311828
2017-06-29,26,6,2,2017,17,2,24.1,0,12,No,No,1,15,level_1,-3.395191710960709,1.0621107418946076
2017-06-30,26,6,2,2017,17,2,21.8,0,11,No,No,7,13,level_1,-5.228794388044309,-0.7153445705659043
2017-07-01,26,7,3,2017,13,3,22.6,0.1,23,No,No,3,27,level_1,-4.07559906167838,-0.17072213560384225
2017-07-02,27,7,3,2017,14,2,20.4,0.4,13,No,No,-7,29,level_2,-1.1086753105776908,0.2361181766031682
2017-07-03,27,7,3,2017,17,5,20.1,1.7,0,Yes,No,0,19,level_1,-3.1907434877224885,0.7296953371028176
2017-07-04,27,7,3,2017,23,5,13.2,67.2,0,No,No,-1,14,level_1,-2.9158758551099924,-0.033302451821480936
2017-07-05,27,7,3,2017,21,3,16.9,3,7,No,No,-2,8,level_1,-2.7368450380479663,-0.38191059271883543
2017-07-06,27,7,3,2017,16,5,20,0,16,No,No,4,26,level_1,-4.600922424951462,1.896481717646988
2017-07-07,27,7,3,2017,14,4,16.5,0.9,26,No,No,0,18,level_1,-3.2984574958691777,-0.323203430264981
2017-07-08,27,7,3,2017,16,2,17.4,0,31,No,No,3,12,level_1,-4.125864709972895,0.004710664922822599
2017-07-09,28,7,3,2017,13,3,19.6,0,43,No,Yes,-7,40,level_2,-1.005207499838884,3.135020639261853
2017-07-10,28,7,3,2017,26,3,19.5,0,45,No,No,-14,31,level_2,0.7758267713376605,-2.565315116584117
2017-07-11,28,7,3,2017,16,3,19.1,0.1,38,No,No,-7,21,level_1,-1.2086290527288968,0.11371334303234704
2017-07-12,28,7,3,2017,19,3,18.9,0,61,No,No,-6,14,level_1,-1.3451644360586659,-0.23634849393986762
2017-07-13,28,7,3,2017,16,3,19.9,0,59,No,No,-3,9,level_1,-2.5117840143980943,-0.15456828932882405
2017-07-14,28,7,3,2017,11,2,22,0.1,52,No,No,5,21,level_1,-4.913534051209604,-1.2983211238934864
2017-07-15,28,7,3,2017,22,3,21.7,1.1,33,No,No,7,12,level_1,-5.285461405526387,-0.6925327171990849
2017-07-16,29,7,3,2017,20,3,21.7,0.3,21,No,Yes,-23,116,level_3,4.10619131366299,7.661064688931285
2017-07-17,29,7,3,2017,16,3,19,3.7,22,No,No,-44,41,level_3,10.092979678306092,-1.4843673770854844
2017-07-18,29,7,3,2017,19,3,20.3,0,0,No,No,-31,13,level_2,6.2607290226049885,-0.03193208352335575
2017-07-19,29,7,3,2017,20,3,18.7,16.5,0,No,No,-19,18,level_2,2.4844909407184828,-1.5212519697681037
2017-07-20,29,7,3,2017,14,4,18.4,0.4,0,No,No,1,20,level_1,-3.5751655013920467,-0.3371832945894377
2017-07-21,29,7,3,2017,11,2,19.3,2.3,0,No,No,-16,31,level_2,1.7640875340729933,-1.233225696639714
2017-07-22,29,7,3,2017,17,3,19,0,0,No,No,-14,34,level_2,1.0466396955677166,0.20851055355283515
2017-07-23,30,7,3,2017,8,2,19.6,0,0,No,No,-20,30,level_2,2.947951280843696,-0.06073349735090958
2017-07-24,30,7,3,2017,18,2,15.7,3.5,0,No,No,-11,23,level_2,-0.07930247066717888,0.5814748893951411
2017-07-25,30,7,3,2017,22,2,14.5,3.6,12,No,No,-11,25,level_2,-0.12279976671116952,-0.05828710017769875
2017-07-26,30,7,3,2017,18,3,18.5,0,12,No,No,-13,19,level_2,0.6080590730846585,0.641957178986436
2017-07-27,30,7,3,2017,15,2,21.2,0,0,No,No,-13,27,level_2,0.5093888803256,-2.180845695584682
2017-07-28,30,7,3,2017,24,2,23.2,0,11,No,No,-9,13,level_1,-0.6542974521204162,0.2890771193186316
2017-07-29,30,7,3,2017,14,2,23.4,0,12,No,No,-11,11,level_1,0.06072461295643367,0.29902475508647286
2017-07-30,31,7,3,2017,22,2,19.4,2,15,No,No,-3,16,level_1,-2.283162618842256,-0.1872826061100871
2017-07-31,31,7,3,2017,27,1,19.8,0,0,No,No,1,16,level_1,-3.4306340235031856,-0.5073857204423232
2017-08-01,31,8,3,2017,16,2,21.8,0,13,No,No,3,10,level_1,-4.199752244374947,-0.08793169706672962
2017-08-02,31,8,3,2017,9,2,20.5,0,13,No,No,1,14,level_1,-3.472232353648139,1.083915154678351
2017-08-03,31,8,3,2017,18,2,20.4,0,13,No,No,4,17,level_1,-4.371357809533144,-0.5658692888497099
2017-08-04,31,8,3,2017,9,3,21.8,0,14,No,No,-8,68,level_2,-0.6406620968232455,6.0094278733324895
2017-08-05,31,8,3,2017,21,1,22.7,0,13,No,No,-18,21,level_2,2.1650065965650347,-0.2238927948752597
2017-08-06,32,8,3,2017,17,2,22,0,13,No,No,-15,16,level_2,1.1965370673158087,0.29098563109807646
2017-08-07,32,8,3,2017,19,3,21.1,0.1,12,No,No,-10,13,level_1,-0.11740356392194035,-0.1963946396541717
2017-08-08,32,8,3,2017,20,2,22.3,0,13,No,No,-4,25,level_1,-2.0022905879928214,-1.851744218198236
2017-08-09,32,8,3,2017,15,8,16.9,21.6,12,No,No,-2,8,level_1,-2.55638697710979,0.14491007781988463
2017-08-10,32,8,3,2017,16,3,13.7,23.2,14,No,No,0,18,level_1,-3.2834314890644554,-0.6898348535152268
2017-08-11,32,8,3,2017,19,2,17.6,0,12,No,No,3,17,level_1,-4.095326415945403,-0.19897433793241437
2017-08-12,32,8,3,2017,12,2,20.7,0,13,No,No,0,15,level_1,-3.3144978451751483,0.2487161405090385
2017-08-13,33,8,3,2017,11,3,21.8,0,12,No,No,-4,12,level_1,-2.006315084961534,-0.48180701308014395
