Date,Month,Year,EMS,Wind,Temp_mean,H2O,Sunspots,Sud_Imp,Sud_Storm,Dst_mean,Dst_var,Dst_group,PC1,PC2
2007-07-28,7,2007,5,2,24.3,0,14,No,No,-4,16,level_1,1.9833474618122515,1.402255563403632
2007-07-29,7,2007,3,4,23.7,20.5,14,No,No,2,28,level_1,3.8302807092546898,-2.022598107114048
2007-07-30,7,2007,9,3,22.1,0.3,14,No,No,-11,11,level_1,-0.4125099506155559,0.019701324025570496
2007-07-31,7,2007,4,4,17.3,25.1,0,No,No,-7,17,level_1,0.9376972723153311,0.59223697470121
2007-08-01,8,2007,5,4,17.7,8.6,0,No,No,-12,20,level_1,-0.522429784039102,-1.0535610554936266
2007-08-02,8,2007,6,3,18.8,0,0,No,No,-9,12,level_1,0.21494326691057564,0.08762268646610848
2007-08-03,8,2007,6,2,20.5,0,11,No,No,-7,10,level_1,0.918027232660997,0.5551056711791644
2007-08-04,8,2007,0,3,20.1,0,11,No,No,-6,12,level_1,1.3730245462574837,0.7155187137035715
2007-08-05,8,2007,3,2,20.1,1.3,11,No,No,4,8,level_1,4.45595913039934,0.5985386149317126
2007-08-06,8,2007,6,2,19.1,0,13,No,No,5,28,level_1,4.805677040805991,-1.1531758358492017
2007-08-07,8,2007,9,4,17.2,1.5,13,No,No,-19,25,level_2,-2.854523576369102,0.010871166678527666
2007-08-08,8,2007,2,3,17.1,0.4,15,No,No,-16,10,level_2,-1.9886693007870906,0.14227685893224842
2007-08-09,8,2007,10,3,19.7,0,15,No,No,-10,12,level_1,-0.08610286810245443,0.6396028831687802
2007-08-10,8,2007,4,2,20.7,0,15,No,No,-13,27,level_2,-1.0152248502662693,-3.0200730389964336
2007-08-11,8,2007,4,3,21.5,0,13,No,No,-17,22,level_2,-2.352300234239405,1.127037275962974
2007-08-12,8,2007,1,2,23.1,0,13,No,No,-15,10,level_2,-1.597845757506536,-0.13751772381640373
2007-08-13,8,2007,3,6,16.2,0.4,13,No,No,-10,12,level_1,-0.07410105070238146,-0.20684084717909154
2007-08-14,8,2007,3,3,16.1,0,0,No,No,-5,16,level_1,1.4938838842685762,0.9137510650711023
2007-08-15,8,2007,11,2,17.3,0,0,No,No,-3,12,level_1,2.390942399199468,-0.3751506037966984
2007-08-16,8,2007,4,3,18.6,0,0,No,No,-7,20,level_1,1.022579543799629,-0.19054950855366629
2007-08-17,8,2007,5,3,17.5,0,0,No,No,-4,14,level_1,2.079149370370051,0.08154975144356832
2007-08-18,8,2007,4,2,17.5,0.3,0,No,No,3,18,level_1,4.146878946116603,0.9410027919189434
2007-08-19,8,2007,2,3,14.6,3.4,0,No,No,5,14,level_1,4.791217182173487,-1.0301721683287064
2007-08-20,8,2007,6,4,13.9,7.9,0,No,No,2,14,level_1,3.946241272158614,0.6800560464183869
2007-08-21,8,2007,3,3,14.4,0,15,No,No,5,21,level_1,4.915102026177807,-0.60467488591611
2007-08-22,8,2007,1,2,14,2.6,13,No,No,2,19,level_1,3.742271071916407,-1.266744559415074
2007-08-23,8,2007,11,3,12.7,0,13,No,No,2,7,level_1,3.8145928667056492,0.08550083625276206
2007-08-24,8,2007,3,4,15.9,0,13,No,No,5,11,level_1,4.990393339040219,0.8070898153845181
2007-08-25,8,2007,11,2,16.1,0,13,No,No,2,20,level_1,3.904013272689342,-0.8773008731767691
2007-08-26,8,2007,3,5,12.6,4.2,13,No,No,0,23,level_1,3.1350248158891447,0.9890499914231777
2007-08-27,8,2007,5,2,13.3,0,13,No,No,-5,24,level_2,1.5337919612423163,-1.0495638630798785
2007-08-28,8,2007,6,2,15.4,0,13,No,No,-17,16,level_2,-2.0831181902087783,-0.008167041879275305
2007-08-29,8,2007,7,2,16.7,0,13,No,No,-9,18,level_2,0.3060221978630395,0.07921122281967313
2007-08-30,8,2007,9,2,17.5,0,13,No,No,-5,14,level_1,1.535418939172403,0.11308621067571864
2007-08-31,8,2007,6,2,18,0.7,28,No,No,-1,22,level_1,2.939873412229249,-0.1412638070850893
2007-09-01,9,2007,2,2,16.3,0,24,No,No,-2,13,level_1,2.5210106979001967,0.050130131015697466
2007-09-02,9,2007,9,2,15.6,0,13,No,No,-18,23,level_2,-2.6947259315233922,-0.43060073528095355
2007-09-03,9,2007,9,3,17.2,0,13,No,No,-14,15,level_2,-1.421001968523781,-0.46381114479667473
2007-09-04,9,2007,6,3,18.6,0,13,No,No,-13,11,level_1,-0.9977429408747195,-0.13299395176667494
2007-09-05,9,2007,2,3,19.1,0,13,No,No,-14,10,level_1,-1.234178424379815,0.08718801236021258
2007-09-06,9,2007,7,3,18.2,0,0,No,No,-16,24,level_2,-1.9981898214992533,-1.292083287211828
2007-09-07,9,2007,0,4,14,0,0,No,No,-18,22,level_2,-2.651659740862202,1.2088606404213325
2007-09-08,9,2007,5,3,13.6,3.3,0,No,No,-12,11,level_1,-0.6359813081493522,-0.32540083126916103
2007-09-09,9,2007,0,2,12,0,0,No,No,-7,12,level_1,1.1528442947563524,0.9318723763871195
2007-09-10,9,2007,9,2,14.3,0,0,No,No,-7,11,level_1,0.9054992628342625,-0.29541607188924657
2007-09-11,9,2007,9,2,13.7,0,0,No,No,-4,10,level_1,1.8619292030585368,-0.6899565902287594
2007-09-12,9,2007,2,2,16.4,1.1,0,No,No,-4,14,level_1,1.7367082309247885,0.8461952325189325
2007-09-13,9,2007,2,2,18.6,0,0,No,No,6,14,level_1,5.201016662789211,0.6783248976605722
2007-09-14,9,2007,9,4,16.8,0,0,No,No,14,22,level_1,7.524071059360302,1.192989440702266
2007-09-15,9,2007,3,3,12.8,1.2,0,No,No,3,19,level_1,4.130410741209198,-1.148218977335996
2007-09-16,9,2007,3,7,8.2,25.4,0,No,No,2,11,level_1,3.8714208633453593,-0.07713200960855843
2007-09-17,9,2007,3,4,8.6,0,0,No,No,7,14,level_1,5.311351729559247,0.6406814848310965
2007-09-18,9,2007,5,2,9.9,0,0,No,No,4,14,level_1,4.3030271372620845,-0.07820736964606856
2007-09-19,9,2007,3,3,9.9,0.4,0,No,No,5,10,level_1,4.700611855779521,0.38964746112026455
2007-09-20,9,2007,9,3,8.1,3.6,0,No,No,6,46,level_1,5.404974693137017,-1.661585949271666
2007-09-21,9,2007,3,2,8.8,0,0,No,No,-3,23,level_1,2.1236726803858303,1.7849848196768057
2007-09-22,9,2007,4,4,5.9,10.4,0,No,No,-6,15,level_1,1.1713915082137767,-0.19759409526529412
2007-09-23,9,2007,1,3,6.4,0,0,No,No,-9,26,level_2,0.1840486016754136,0.28258114810969825
2007-09-24,9,2007,4,2,8.1,3.8,0,No,No,-11,14,level_1,-0.32555670363151956,0.515363247822598
2007-09-25,9,2007,8,5,6.6,13.8,0,No,No,-8,14,level_1,0.5839031887422088,0.7014380091245458
2007-09-26,9,2007,2,6,6.1,0,0,No,No,-6,10,level_1,1.1980478313209462,0.0021867570938867154
2007-09-27,9,2007,2,4,4.3,0,0,No,Yes,1,35,level_1,3.5962354173984266,-0.8317310260459332
2007-09-28,9,2007,5,2,4.6,0,15,No,No,-16,21,level_2,-1.9260106459289699,0.6714289308821524
2007-09-29,9,2007,1,3,7.3,0,15,No,No,-28,26,level_2,-5.840804129935248,0.29307083442063897
2007-09-30,9,2007,7,2,8.5,0,15,No,No,-18,22,level_2,-2.600741669221757,1.857476840569146
2007-10-01,10,2007,0,2,9.4,0,0,No,No,-14,17,level_2,-1.2537738471621591,0.5098691850719889
2007-10-02,10,2007,9,2,9.1,0,0,No,No,-11,15,level_1,-0.3615248250012903,0.35649972699869836
2007-10-03,10,2007,1,2,11.6,0,0,No,No,-13,17,level_2,-1.0489948493657213,0.39392991667707344
2007-10-04,10,2007,4,6,6.4,0.5,0,No,No,-18,24,level_2,-2.5108810872611005,1.5785677994634908
2007-10-05,10,2007,3,6,2.2,0,0,No,No,-15,18,level_2,-1.5306976914106005,1.0602365303808015
2007-10-06,10,2007,2,3,0.6,0,19,No,No,-9,6,level_1,0.1820542249928014,0.4189645955646189
2007-10-07,10,2007,2,3,5.9,0,16,No,No,-4,8,level_1,2.0008368356117763,0.31659513011368196
2007-10-08,10,2007,7,3,4,0,12,No,No,-2,7,level_1,2.4809523888488623,0.4682825043094766
2007-10-09,10,2007,11,2,4.2,0,0,No,No,1,11,level_1,3.5368184694979323,0.8043936831870018
2007-10-10,10,2007,9,6,-1.5,0.7,0,No,No,-2,8,level_1,2.4224806489751454,-0.16014218454046356
2007-10-11,10,2007,9,4,1.6,0,0,No,No,5,10,level_1,4.803121876351118,0.6123397284641712
2007-10-12,10,2007,4,3,3.5,0,0,No,No,7,27,level_1,5.346504332590941,-1.9355554674144266
2007-10-13,10,2007,2,3,4.4,0,0,No,No,5,17,level_1,4.693274880632351,0.8294620538350508
2007-10-14,10,2007,4,2,4.9,0,0,No,No,-4,23,level_1,1.852932725777177,1.1294895636601439
2007-10-15,10,2007,0,2,6.2,0,0,No,No,1,11,level_1,3.6205387659582007,0.3580393202049309
2007-10-16,10,2007,4,3,3.9,1,0,No,No,1,12,level_1,3.6354934545438784,-0.4180228544604224
2007-10-17,10,2007,4,6,-1.5,0,0,No,No,2,12,level_1,3.9048954359544905,0.939515146853972
2007-10-18,10,2007,5,3,-2.8,0,0,No,No,1,31,level_1,3.4733644050777532,-1.550719015931661
2007-10-19,10,2007,5,2,4.9,0,0,No,No,-12,17,level_2,-0.7405265651211987,-1.121232013019815
2007-10-20,10,2007,1,3,4.8,2.2,0,No,No,-15,24,level_2,-1.5122011398768982,0.9300768946609549
2007-10-21,10,2007,1,2,5.1,1,0,No,No,-7,9,level_1,1.0386770191190147,0.04140666885230558
2007-10-22,10,2007,5,3,4.8,0,0,No,No,-5,20,level_1,1.5982803900126552,0.1166590454964742
2007-10-23,10,2007,5,3,0.4,5.8,0,No,No,-7,16,level_1,0.8450324540505898,0.8785947295689829
2007-10-24,10,2007,2,3,-2.7,0,0,No,No,0,9,level_1,3.1482774481833378,0.32844876032015236
2007-10-25,10,2007,8,2,-1.6,0.5,0,No,Yes,-11,71,level_3,-0.01881693092747133,-5.141659273121491
2007-10-26,10,2007,5,4,-5,1,0,No,No,-24,28,level_2,-4.379375428983264,1.3063001977474344
2007-10-27,10,2007,4,2,-2.6,0,0,No,No,-17,14,level_2,-2.354917393364221,-0.18074758844418887
2007-10-28,10,2007,4,3,-1.9,0,0,No,No,-13,17,level_2,-1.0545718309920675,0.07202965071425937
2007-10-29,10,2007,4,3,-1.4,0,0,No,No,-14,15,level_2,-1.4591293566948158,-0.9339196502023515
2007-10-30,10,2007,8,6,-5.4,0,0,No,No,-19,14,level_2,-2.7359060221753677,1.1783099358579894
2007-10-31,10,2007,5,2,-5,0,0,No,No,-12,12,level_1,-0.6723011190801107,-0.29073761886842653
2007-11-01,11,2007,4,3,1.5,2.3,0,No,No,-6,21,level_2,1.1988963032030973,0.20573711767818584
2007-11-02,11,2007,3,5,1.3,0.4,0,No,No,-5,15,level_1,1.7269488048443111,1.0930912247915516
2007-11-03,11,2007,1,2,-1.7,0,0,No,No,-6,8,level_1,1.1269053906988298,-0.0910865986503559
2007-11-04,11,2007,3,2,-0.1,0,0,No,No,-3,12,level_1,2.224465583004074,0.5990953909310917
2007-11-05,11,2007,6,2,-1,0,0,No,No,0,8,level_1,3.03329356123146,0.33002049923435967
2007-11-06,11,2007,3,2,0.8,0,13,No,No,5,8,level_1,4.911629839913596,-0.08067340658590538
2007-11-07,11,2007,6,3,1.3,0.3,0,No,No,4,10,level_1,4.502167260854401,-0.6927818821631908
2007-11-08,11,2007,8,2,-0.6,0,0,No,No,9,16,level_1,6.074926745210801,-0.7919146424113992
2007-11-09,11,2007,4,4,2.8,0,0,No,No,8,16,level_1,5.783628830246382,-0.7598070318305001
2007-11-10,11,2007,5,4,0.5,0,0,No,No,2,12,level_1,3.668025367174949,-0.7280548293206546
2007-11-11,11,2007,1,5,-6.7,4.3,0,No,No,1,9,level_1,3.5324408411448687,-0.29083708981418177
2007-11-12,11,2007,4,5,-11.8,0.2,0,No,No,9,20,level_1,6.207071568767899,1.6446195924019178
2007-11-13,11,2007,6,2,-14.4,0,0,No,No,0,17,level_1,3.234814117368805,-1.0550730064471552
2007-11-14,11,2007,8,2,-14.3,0,0,No,No,-5,10,level_1,1.6774621160271603,0.10815290451664991
2007-11-15,11,2007,9,2,-11.3,0,0,No,No,-4,12,level_1,1.8219500715996149,-0.34300791101200634
2007-11-16,11,2007,4,2,-9.6,0,16,No,No,-1,12,level_1,2.7819699654440986,-0.5035640289509105
2007-11-17,11,2007,5,5,-15.3,0,15,No,No,-9,15,level_1,0.1275323100744151,0.17267629260851175
2007-11-18,11,2007,5,2,-13,0.9,0,No,No,-3,12,level_1,2.2837469707694327,0.3214152079932119
2007-11-19,11,2007,5,2,-8.2,3.4,0,No,Yes,9,39,level_1,5.813115589056885,2.3475355726520855
2007-11-20,11,2007,2,2,-9,2.1,0,No,No,-18,89,level_3,-2.814397077259344,-9.561752888359246
2007-11-21,11,2007,5,2,-5.4,0.5,0,No,No,-31,23,level_2,-6.713799925068349,1.5805568728740624
2007-11-22,11,2007,11,3,-5.5,1,0,No,No,-20,33,level_2,-3.0758948414502965,-0.4609975660583046
2007-11-23,11,2007,6,5,-0.3,0,0,No,No,-23,17,level_2,-4.295239565337839,1.0917777828640511
2007-11-24,11,2007,6,5,-5.3,6.8,16,No,No,-15,14,level_2,-1.6301938461813015,-0.08955876704324332
2007-11-25,11,2007,5,5,-12.9,0,13,No,No,-15,10,level_1,-1.7589957287561733,-0.2503088851409308
2007-11-26,11,2007,9,2,-4.1,0.5,12,No,No,-13,13,level_2,-1.0583855263077895,0.6332715750370586
2007-11-27,11,2007,7,2,-7,0,0,No,No,-9,9,level_1,0.28009307593659327,-0.5838151718359574
2007-11-28,11,2007,4,2,-10.5,0,0,No,No,-10,10,level_1,0.03334504644455415,-0.8133969653914944
2007-11-29,11,2007,7,2,-12.7,0,0,No,No,-6,9,level_1,1.0984330301789953,-0.36219669547495026
2007-11-30,11,2007,4,2,-7.4,1.6,0,No,No,3,15,level_1,4.206351795465138,1.0286354228320296
2007-12-01,12,2007,4,1,-6.4,0,17,No,No,1,10,level_1,3.606462904626442,0.0013067653652959754
2007-12-02,12,2007,1,1,-7,0,15,No,No,4,9,level_1,4.385305389157183,-0.09079467614100764
2007-12-03,12,2007,7,1,-9.7,0.2,12,No,No,4,8,level_1,4.320965421526386,0.28618291097639453
2007-12-04,12,2007,2,1,-9.8,0.7,15,No,No,7,8,level_1,5.472400909974916,0.09157573242158476
2007-12-05,12,2007,2,2,-15,0,14,No,No,1,10,level_1,3.529070368676444,-0.4776595574170367
2007-12-06,12,2007,3,1,-14.3,0.2,27,No,No,2,14,level_1,4.004580830065239,0.2818264350798717
2007-12-07,12,2007,6,1,-14.7,1,26,No,No,1,13,level_1,3.5730563338285095,0.8682284884458085
2007-12-08,12,2007,4,2,-18.5,0,43,No,No,6,6,level_1,4.9825622378152525,0.3329349969741234
2007-12-09,12,2007,0,2,-20.8,0,45,No,No,3,16,level_1,4.082464147134686,-1.62677430642402
2007-12-10,12,2007,5,1,-19.9,0,41,No,No,-1,35,level_2,2.7955423556856753,0.6700350928255999
2007-12-11,12,2007,4,1,-14.2,0,41,No,No,-15,16,level_2,-1.855362081672503,0.0401775916962852
2007-12-12,12,2007,4,1,-8.6,0,48,No,No,-17,16,level_2,-2.429466595458314,0.5400795356828344
2007-12-13,12,2007,4,1,-7.6,0.9,51,No,No,-12,11,level_1,-0.8271047356817569,0.5653217211928779
2007-12-14,12,2007,3,2,-11.4,0,41,No,No,-8,7,level_1,0.5674043908031179,-0.10848051857900042
2007-12-15,12,2007,3,2,-10.9,0.9,38,No,No,-6,13,level_1,1.3405780629304593,-0.364943739247419
2007-12-16,12,2007,8,4,-17.1,0,31,No,No,-2,12,level_1,2.5001138134380514,-0.32533801151255026
2007-12-17,12,2007,9,1,-14.7,0,19,Yes,No,-8,74,level_2,0.48842080991870807,-5.10026773014816
2007-12-18,12,2007,5,1,-13.1,0,12,No,No,-22,12,level_2,-3.885411357022569,-0.09578903457025614
2007-12-19,12,2007,4,2,-15.4,0,0,No,No,-17,12,level_2,-2.1241939172409534,0.9138126389591972
2007-12-20,12,2007,3,2,-13.6,0,0,No,No,-11,17,level_2,-0.4655917706835805,-0.6279800401931028
2007-12-21,12,2007,5,2,-10.5,0,0,No,No,-15,11,level_1,-1.6648836207988997,0.016039525902870624
2007-12-22,12,2007,2,2,-10.9,0,0,No,No,-11,13,level_1,-0.2392353549427327,-0.9092227374891626
2007-12-23,12,2007,3,2,-8.5,0,0,No,No,-9,9,level_1,0.29220392770676173,-0.303959025971475
2007-12-24,12,2007,4,3,-7,0,0,No,No,-7,8,level_1,0.7899633871224849,0.031742787477574606
2007-12-25,12,2007,4,2,-9.7,0,0,No,No,-5,8,level_1,1.393665779337541,-0.3862043693195922
2007-12-26,12,2007,0,3,-9.5,0,0,No,No,1,18,level_1,3.3701160624385684,0.22386120528573394
2007-12-27,12,2007,6,3,-12.1,0.2,0,No,No,2,22,level_1,3.59762639301098,-0.7439084680713182
2007-12-28,12,2007,4,7,-18.4,0,0,No,No,-5,16,level_1,1.6824474123395774,-1.1945475236040666
2007-12-29,12,2007,8,3,-19,0,0,No,No,-2,18,level_1,2.5162205370272765,0.20631461089670117
2007-12-30,12,2007,8,2,-12.8,0.3,0,No,No,1,18,level_1,3.4197224224645897,-0.11056140394850242
2007-12-31,12,2007,9,1,-11.8,0,0,No,No,4,22,level_1,4.394275895017691,-1.7612885518402988
2008-01-01,1,2008,6,2,-14.9,0,9,No,No,-6,9,level_1,1.201637802229087,0.2859958900169437
2008-01-02,1,2008,8,2,-12.3,0,9,No,No,3,14,level_1,4.084110751193862,0.10896060202929946
2008-01-03,1,2008,5,2,-14.3,0,9,No,No,0,11,level_1,3.1901013202507014,0.9877342337430155
2008-01-04,1,2008,4,2,-15.6,0.3,12,No,No,10,33,level_1,6.390402039788428,1.6038228809402795
2008-01-05,1,2008,6,5,-20.4,0.2,10,No,No,-3,56,level_2,2.077348501083613,-4.462420625686949
2008-01-06,1,2008,1,2,-17.6,0,14,No,No,-18,24,level_2,-2.8024848031526344,-0.9436564036068131
2008-01-07,1,2008,8,2,-17.4,0.6,14,No,No,-22,14,level_2,-3.8618892059445895,0.9036353898105817
2008-01-08,1,2008,9,2,-18.4,0.5,11,No,No,-20,13,level_2,-3.2739975575175797,-1.205677016959722
2008-01-09,1,2008,6,2,-22,0,0,No,No,-20,9,level_2,-3.284772665661889,0.5227355935598562
2008-01-10,1,2008,7,2,-18.4,0.4,10,No,No,-12,10,level_1,-0.7330510775170626,0.2481525760105554
2008-01-11,1,2008,2,6,-29.3,0,10,No,No,-13,8,level_1,-0.9115611416580973,-0.25962966262896403
2008-01-12,1,2008,7,1,-30.8,0,0,No,No,-7,38,level_2,1.1989044450526445,-2.42756488185962
2008-01-13,1,2008,8,1,-32.8,0,0,No,No,-22,22,level_2,-3.927340393317376,-0.8593747175098924
2008-01-14,1,2008,10,1,-30,0,0,No,No,-17,17,level_2,-2.2655028739697407,0.36346775286076005
2008-01-15,1,2008,3,1,-24.9,0,0,No,No,-15,10,level_1,-1.6563766238707693,-0.1811675572609497
2008-01-16,1,2008,4,3,-23.2,0,0,No,No,-15,9,level_1,-1.5110533593271662,0.04267233443087752
2008-01-17,1,2008,5,2,-21.3,0,0,No,No,-10,11,level_1,-0.1390268169604063,-0.047091818932546686
2008-01-18,1,2008,8,1,-22.9,0.5,0,No,No,-15,28,level_2,-1.7944488604434368,-1.8316094912438585
2008-01-19,1,2008,5,1,-20.8,0.7,0,No,No,-15,13,level_2,-1.817828018822318,-0.8606015853414488
2008-01-20,1,2008,5,1,-22.6,0,0,No,No,-12,13,level_1,-0.5636456530843771,-0.37017448550029436
2008-01-21,1,2008,9,2,-22.9,0,0,No,No,-12,15,level_1,-0.6841649345198552,-0.606336924043395
2008-01-22,1,2008,5,2,-26.3,0,0,No,No,-11,10,level_1,-0.2857612973129313,0.1975635873651857
2008-01-23,1,2008,9,1,-23,0,0,No,No,-3,8,level_1,2.103113012863245,0.3187631726116554
2008-01-24,1,2008,4,1,-15.5,0,0,No,No,-5,16,level_1,1.381919028345986,-0.30076727951815424
2008-01-25,1,2008,5,1,-17.4,0,0,No,No,-9,17,level_1,0.19705495391976424,-0.5992127754967015
2008-01-26,1,2008,5,2,-18.2,0,0,No,No,-11,16,level_2,-0.4284344860440117,0.3933568113480167
2008-01-27,1,2008,4,1,-16,1.4,0,No,No,-8,12,level_1,0.6692033099608208,-0.03700551412562278
2008-01-28,1,2008,4,3,-12.1,2.3,0,No,No,-8,13,level_1,0.5640037457546352,0.9215816014869924
2008-01-29,1,2008,2,1,-18.1,0,0,No,No,-7,16,level_1,0.8282902462480394,-1.2714374992773128
2008-01-30,1,2008,4,1,-18.4,0,10,No,No,-5,11,level_1,1.6709674371479926,-0.31411505861630573
2008-01-31,1,2008,4,2,-18.8,0,10,No,No,0,53,level_2,3.5541253123416787,0.46832091585186697
2008-02-01,2,2008,10,1,-20.7,0,15,No,No,-19,48,level_2,-2.815698835851833,-0.8356560487350337
2008-02-02,2,2008,5,2,-20.2,0,12,No,No,-33,23,level_2,-7.484469549242143,1.560122924978963
2008-02-03,2,2008,3,1,-19.8,0,12,No,No,-29,21,level_2,-6.010135436452462,0.6473540123774151
2008-02-04,2,2008,3,2,-17.7,0.4,11,No,No,-26,18,level_2,-5.1746413771918585,1.3720377433332507
2008-02-05,2,2008,6,1,-19.3,0,0,No,No,-21,16,level_2,-3.415019449596883,0.10781102569613468
2008-02-06,2,2008,5,2,-18.8,0,0,No,No,-15,30,level_2,-1.525791516968312,-0.8054081303492587
2008-02-07,2,2008,3,2,-17.1,0,0,No,No,-16,29,level_2,-1.9549848144119546,2.028301539983027
2008-02-08,2,2008,1,2,-19.2,0,0,No,No,-13,22,level_2,-0.8911987710474276,0.2946468274188688
2008-02-09,2,2008,2,1,-14.3,1.2,0,No,No,-6,18,level_1,1.2615695731415533,1.1512810905105066
2008-02-10,2,2008,5,5,-19.7,0.5,0,No,No,-14,43,level_2,-1.5301619436076415,-4.414155654942857
2008-02-11,2,2008,6,3,-20.5,0,0,No,No,-25,12,level_2,-4.698137247630866,1.004694510693188
2008-02-12,2,2008,4,2,-16.2,0,0,No,No,-20,15,level_2,-3.3490965499502385,0.11652594490655387
2008-02-13,2,2008,10,1,-13.1,0,0,No,No,-18,21,level_2,-2.4255498510247437,-0.7505841489617238
2008-02-14,2,2008,5,2,-17,0,0,No,No,-16,19,level_2,-1.6852087126341904,0.4262041126388445
2008-02-15,2,2008,5,2,-15,0,0,No,No,-19,20,level_2,-3.0451489724921723,1.116935108908578
2008-02-16,2,2008,3,2,-12.8,0,0,No,No,-14,13,level_2,-1.14210008256496,0.4263028483262875
2008-02-17,2,2008,12,4,-12,0.9,0,No,No,-14,9,level_1,-1.3571887126626758,0.293146598087483
2008-02-18,2,2008,5,2,-12.3,0,0,No,No,-15,25,level_2,-1.643629176569432,-1.5671008702138631
2008-02-19,2,2008,3,2,-11.7,0,0,No,No,-22,20,level_2,-3.8763906283825524,-0.36336727691833914
2008-02-20,2,2008,4,4,-8.4,1.7,0,No,No,-15,13,level_1,-1.4792684267951268,0.5845544084898155
2008-02-21,2,2008,5,3,-14,0,0,No,No,-14,15,level_1,-1.2888359916163394,-0.612875649522488
2008-02-22,2,2008,2,2,-16.4,0,0,No,No,-9,11,level_1,0.33756021636054745,0.1640574984430932
2008-02-23,2,2008,7,3,-10.7,1.1,0,No,No,-8,12,level_1,0.5134006600116933,0.5633148141336823
2008-02-24,2,2008,1,3,-12.2,0.6,0,No,No,-6,12,level_1,1.4059760245715154,0.7555439703386562
2008-02-25,2,2008,6,2,-9,0,11,No,No,-7,11,level_1,0.8289130982859587,-0.2507526206305365
2008-02-26,2,2008,5,2,-3.4,0,11,No,No,-8,15,level_1,0.6777456742853295,-1.3128482060379925
2008-02-27,2,2008,11,2,-4.3,0,11,No,No,-10,28,level_2,0.03619493711668467,-0.506188661650764
2008-02-28,2,2008,4,2,-3.9,0,0,No,No,-25,45,level_3,-4.593804516754892,-2.307367429443447
2008-02-29,2,2008,7,3,-2.5,2.1,0,No,No,-31,29,level_2,-6.75510690964522,-1.1091567863348737
2008-03-01,3,2008,6,3,-4,0,0,No,No,-36,21,level_2,-8.306887351759295,0.9896429907004691
2008-03-02,3,2008,4,2,-2.4,0,0,No,No,-27,14,level_2,-5.328907655537213,0.30540804558013074
2008-03-03,3,2008,7,3,-3.4,0,12,No,No,-25,16,level_2,-4.780337085640017,0.3517710328025671
2008-03-04,3,2008,2,3,-1.4,0.9,0,No,No,-20,13,level_2,-3.2807045614466803,0.9433598486791613
2008-03-05,3,2008,1,4,-3.7,0,0,No,No,-22,17,level_2,-4.08415719328004,-1.444099876840191
2008-03-06,3,2008,4,4,-3.5,0,13,No,No,-16,14,level_2,-1.85938491831485,0.5295492569380302
2008-03-07,3,2008,9,4,-0.2,0,0,No,No,-16,10,level_1,-1.889864127106238,0.7163520352238889
2008-03-08,3,2008,10,3,1.1,0,0,No,No,-10,62,level_2,0.23924271101882028,-3.4034954008734006
2008-03-09,3,2008,7,2,-0.3,2.1,0,No,No,-47,60,level_3,-11.963146292085263,1.2128487500193896
2008-03-10,3,2008,5,2,-0.2,0,15,No,No,-28,23,level_2,-5.84572750273772,1.4453939561401796
2008-03-11,3,2008,5,4,0.1,6.7,0,No,No,-25,15,level_2,-4.7685332698661975,-0.7644542028530961
2008-03-12,3,2008,7,6,-6.5,0,0,No,No,-21,11,level_2,-3.4518920591795537,-0.30975720540971663
2008-03-13,3,2008,5,3,-7.9,0,0,No,No,-22,18,level_2,-3.8098790349906793,-0.8105878493611753
2008-03-14,3,2008,5,4,-3.1,0,0,No,No,-21,26,level_2,-3.4436528848895276,-1.285727297910316
2008-03-15,3,2008,5,4,-3.1,0,12,No,No,-25,11,level_2,-4.889444429966903,-0.3636580965978211
2008-03-16,3,2008,4,4,-1.2,0,12,No,No,-15,22,level_2,-1.434980758852527,0.028970207359005462
2008-03-17,3,2008,5,8,-8.3,0.5,12,No,No,-13,20,level_2,-0.9270258256163162,1.1049321023702425
2008-03-18,3,2008,10,5,-9.3,0,0,No,No,-10,14,level_1,-0.11952975685194409,-0.6899954346103297
2008-03-19,3,2008,4,4,-6.2,0,0,No,No,-11,29,level_2,-0.2914196997527576,-2.5456515727637687
2008-03-20,3,2008,2,4,-0.7,0,0,No,No,-12,20,level_2,-0.6677737853260134,-1.1128876509748633
2008-03-21,3,2008,6,2,-0.9,0,0,No,No,-10,11,level_1,-0.005599794278958639,-0.0888562027851486
2008-03-22,3,2008,13,4,-2.8,0,0,No,No,-6,18,level_1,1.3249077329429564,-0.3669622503867662
2008-03-23,3,2008,3,3,-3.8,0,0,No,No,-10,17,level_2,-0.104500910661045,0.948760044363107
2008-03-24,3,2008,6,3,-3,0,32,No,No,-4,9,level_1,1.7540764582225359,-0.006919014799702111
2008-03-25,3,2008,5,5,-0.7,0,54,No,No,1,11,level_1,3.447438131835602,0.8560143494168001
2008-03-26,3,2008,11,4,2.8,0,60,No,No,-16,61,level_2,-1.9034178541313747,-6.273672790507585
2008-03-27,3,2008,7,6,2,0,59,No,No,-38,34,level_3,-8.88797776933569,-1.843996652968197
2008-03-28,3,2008,7,5,-0.7,0,57,No,No,-40,17,level_2,-9.7719604453993,0.26495105032731947
2008-03-29,3,2008,5,6,0.1,0.3,50,No,No,-28,12,level_2,-5.976973570860716,-0.6349360878975824
2008-03-30,3,2008,5,4,-0.1,0,52,No,No,-26,14,level_2,-5.04439371548004,1.1283964432970381
2008-03-31,3,2008,7,2,0.9,0,42,No,No,-20,10,level_2,-3.1600783001767465,-0.24170768941595575
